ID_EMPRESA;COD_FUNCAO;DESCRICAO;COD_GRP_FUNCAO
1;05SO;MOTORISTA I;00010
1;05SP;OPER. GRUA;00001
1;05SQ;OPER. RIGGER I;00001
1;05SR;MECANICO MONTADOR II;00003
1;05SS;MECANICO MONTADOR III;00003
1;05ST;MECANICO MONTADOR I;00003
1;05SU;AUXILIAR TECNICO I;00002
1;05SV;OPER. ELEVADOR;00001
1;05SW;ENCANADOR;00003
1;05T0;PINTOR II;00007
1;05T1;MEIO OFICIAL II;00003
1;05T2;MEIO OFICIAL III;00003
1;05T3;MEIO OFICIAL IV;00003
1;05T4;INSPETOR DE SOLDA;00014
1;05T5;MONTADOR DE ANDAIME I;00008
1;05T6;CALDEIREIRO;00003
1;05TC;ASSISTENTE ADMINISTRATIVO II;00002
1;05TD;ASSISTENTE ADMINISTRATIVO III;00002
1;05U8;CALDEIREIRO I;00003
1;064J;MECANICO MONTADOR IV;00003
1;064W;MONTADOR DE ANDAIME II;00008
1;0650;MONTADOR DE ANDAIME III;00008
1;0651;MONTADOR DE ANDAIME IV;00008
1;0652;ANALISTA ADMINISTRAT;00002
1;067P;SOLDADOR I;00004
1;067Q;SOLDADOR II;00004
1;067R;SOLDADOR III;00004
1;067S;SOLDADOR IV;00004
1;067T;SOLDADOR V;00004
1;0689;SOLDADOR TIG IV;00005
1;06A4;TOPOGRAFO V;00001
1;06BL;ENGENHEIRO TRAINEE II;00002
1;06RR;AJUDANTE I;00001
1;06RS;MONT. ANDAIME II;00008
1;06RT;TEC. SEG. TRABALHO V;00017
1;06RU;SOLDADOR TIG/ER V;00005
1;06RV;SOLDADOR TIG/ER/CUNI IV;00005
1;06RW;TEC. PLANEJAMENTO II;00002
1;06S0;ASSIST. TÉCNICO IVA;00002
1;06S1;ALMOXARIFE VI;00001
1;06S2;AUX. ALMOXARIFADO;00001
1;06S3;ELETRICISTA II;00013
1;06S4;ELETRICISTA ESP. II;00013
1;06S5;TEC. MATERIAIS III;00015
1;06S6;ASSIST. ADMINIST. V;00002
1;06S7;ASSIST. ADMINIST. VI;00002
1;06S8;COORDENADOR IV C;00009
1;06S9;CALDEIREIRO II;00003
1;06SA;CALDEIREIRO ABRAMAN II;00003
1;06SB;JATISTA;00007
1;06SC;SUPERVISOR IIB;00002
1;06SD;SUPERVISOR IIIB;00002
1;06SE;ENCARREGADO DE CALDE;00009
1;06SF;ENCARREGADO DE CALDE;00009
1;06SG;ENCARREGADO DE CALDE;00009
1;06SH;ENCARREGADO;00009
1;06SI;ENCARREGADO III;00009
1;06SJ;ENCARREGADO IV;00009
1;06SK;PINTOR;00007
1;06SL;PINTOR II;00007
1;06SM;PINTOR III;00007
1;06SO;PINTOR IV;00007
1;06SP;INSPETOR IIIA;00014
1;06SQ;ASSIST. TÉCNICO V;00002
1;06SR;ASSIST. CONTRATO V;00002
1;06SS;ASSIST. CONTRATO VII;00002
1;06ST;INSPETOR IA;00014
1;06SU;ENCARREGADO DE AIDAI;00009
1;06SV;ALMOXARIFE III;00001
1;06SW;SUPERVISOR IB;00002
1;06T0;TEC. PLANEJAMENTO IV;00002
1;06T1;ASSIST. ADMINIST. VI;00002
1;06T2;COMPRADOR IVC;00002
1;06T3;INSPETOR IB;00014
1;06T4;SOLDADOR TIG/ER II;00005
1;06T5;ENCARREGADO QUALIFIC;00009
1;06T6;ENCARREGADO QUALIIFI;00009
1;06T7;ASSIST. TÉCNICO XII;00002
1;06T8;ASSESSOR IV;00002
1;06T9;COORD. DE EMPREENDIM;00002
1;06TA;ASSIST. TÉCNICO VII;00002
1;06TB;SERVENTE;00012
1;06TC;SOLDADOR TIG ER/TR I;00005
1;06TD;ASSIST. TÉCNICO II;00002
1;06TE;ASSIST. TÉCNICO III;00002
1;06TF;SOLDADOR TIG/ER III;00005
1;06TG;SUPERVISOR IVA;00002
1;06TH;GERENTE DE CONTRATOS;00002
1;06TI;ASSIST. TÉCNICO VI;00002
1;06TJ;ENGENHEIRO SEG. TRAB;00002
1;06TK;COORDENADOR DE QUALI;00009
1;06TL;ANALISTA DE RH VI;00002
1;06TM;ANALISTA DE RH IV;00002
1;06TO;ASSIST. ADMINIST. II;00002
1;06TP;TEC. PLANEJAMENTO II;00002
1;06TQ;TEC. PLANEJAMENTO IV;00002
1;06TR;PROJETISTA VIII;00002
1;06TS;CALDEIREIRO ABRAMAN;00003
1;06TT;ADMINISTRADOR CAE;00002
1;06TU;TEC. SEG. TRABALHO I;00017
1;06TV;ANALISTA DE RH V;00002
1;06TW;COORDENADOR DE PROJE;00009
1;06U0;INSPETOR DE SOLDA;00014
1;06U1;PROJETISTA VI;00002
1;06U2;ENGENHEIRO III;00002
1;06U3;PROJETISTA VII;00002
1;06U4;COORDENADOR ADMIN.;00009
1;06U5;ELETRICISTA ABRAMAN ;00013
1;06U6;RECEPCIONISTA;00002
1;06U7;SUPERVISOR;00002
1;06U8;ENCARREGADO ;00009
1;06U9;SUPERVISOR;00002
1;06UA;ELETRICISTA;00013
1;06UB;ENCARREGADO I;00009
1;06UC;SUPERVISOR DE CALDEI;00002
1;06UD;TEC. SEG. TRABALHO V;00017
1;06UE;TEC. SEG. TRABALHO I;00017
1;06UF;INSPETOR SOLDA;00014
1;06UG;CALDEIREIRO I;00003
1;06UH;ALMOXARIFE;00001
1;06UI;MOTORISTA OPERADOR;00010
1;06UJ;ALMOXARIFE II;00001
1;06UK;TEC. ENFERM. DO TRAB;00002
1;06UL;TEC. PLANEJAMENTO V;00002
1;06UM;TEC. SEG. TRABALHO I;00017
1;06UO;PROJETISTA III;00002
1;06UP;COORDENADOR I;00009
1;06UQ;AUX. ADMINISTRATIVO ;00002
1;06UR;SOLDADOR ;00004
1;06US;PROJETISTA IX;00002
1;06UT;ASSIST. TÉCNICO I;00002
1;06UU;ELETRICISTA ABRAMAN VII;00013
1;06UV;CALDEIREIRO ABRAMAN III;00003
1;06UW;TEC. PLANEJAMENTO II;00002
1;06V0;ENCARREGADO DE CALDE;00009
1;06V1;TEC. MATERIAIS VIII;00015
1;06V2;ENCARREGADO VI;00009
1;06V3;ELETRICISTA DE MANUT;00013
1;06V4;ENCARREGADO VIA;00009
1;06V5;ASSIST. TÉCNICO IIIA;00002
1;06V6;INSPETOR SOLDA VII;00014
1;06V7;SUPERVISOR IIA;00002
1;06V8;ENCARREGADO IVA;00009
1;06V9;AUX. ADMINISTRATIVO ;00002
1;06VA;COORDENADOR;00009
1;06VB;ENCARREGADO DE ANDAI;00009
1;06VC;ANALISTA ADMINISTRAT;00002
1;06VD;ASSIST. TÉC. PLANEJ.;00002
1;06VE;ASSIST. TEC. PLANEJ.;00002
1;06VF;ASSIST. TEC. PLANEJ.;00002
1;06VG;TEC. PLANEJAMENTO VA;00002
1;06VH;TEC. SEG. TRABALHO I;00017
1;06VI;AUX. ADMINISTRATIVO I;00002
1;06VJ;AUX. ADMINISTRATIVO ;00002
1;06VK;ENCARREGADO DE ELETR;00009
1;06VL;TEC. PLANEJAMENTO II;00002
1;06VM;CALDEIREIRO IN;00003
1;06VO;ANALISTA ADM. A;00002
1;06VP;ASSIST. TÉCNICO IX;00002
1;06VQ;TEC. QUALIDADE VII;00014
1;06VR;SUPERVISOR IIIA;00002
1;06VS;INSPETOR DE PINTURA ;00014
1;06VT;ASSIST. TÉCNICO VIII;00002
1;06VU;ENGENHEIRO V;00002
1;06VV;TEC. MATERIAIS IV;00015
1;06VW;CALDEIREIRO III;00003
1;06W0;ASSIST. TÉCNICO VIII;00002
1;06W1;ASSIST. TÉCNICO VA;00002
1;06W2;ALMOXARIFE IV;00001
1;06W3;ALMOXARIFE IIIA;00001
1;06W4;TEC. PLANEJAMENTO IX;00002
1;06W5;ENCARREGADO DE CALDE;00009
1;06W6;AUX. ALMOXARIFADO I;00001
1;06W7;TEC. PLANEJAMENTO VI;00002
1;06W8;ASSIST. TÉCNICO VIII;00002
1;06W9;ASSIST. TÉCNICO VIII;00002
1;06WA;CALDEIREIRO IIA;00003
1;06WB;AUX. ADMINISTRATIVO ;00002
1;06WC;TEC. PLANEJAMENTO V1;00002
1;06WD;TEC. PLANEJAMENTO II;00002
1;06WE;SUPERVISOR IIIC;00002
1;06WF;COORDENADOR VI;00009
1;06WG;ENGENHEIRO VI;00002
1;06WH;AUX. ALMOXARIFADO II;00001
1;06WI;ASSIST. TECNICO VIA;00002
1;06WJ;PROJETISTA VIIIA;00002
1;06WK;CALDEIREIRO ABRAMAN ;00003
1;06WL;PINTOR IIIA;00007
1;06WM;PINTOR IIA;00007
1;06WO;ANALISTA DE RH;00002
1;06WP;TEC. PLANEJAMENTO II;00002
1;06WQ;TOPÓGRAFO III;00001
1;06WR;ENGENHEIRO ASSISTENT;00002
1;06WS;ENGENHEIRO ASSISTENT;00002
1;06WT;ENGENHEIRO ASSISTENT;00002
1;06WU;ENGENHEIRO ASSISTENT;00002
1;06WV;ENGENHEIRO ASSISTENT;00002
1;06WW;ENGENHEIRO ASSISTENT;00002
1;0700;ENGENHEIRO ASSISTENT;00002
1;0701;ENGENHEIRO ASSISTENT;00002
1;0702;ENGENHEIRO ASSISTENT;00002
1;0703;ENGENHEIRO ASSISTENT;00002
1;0704;ENGENHEIRO ASSISTENTE IID;00002
1;0705;ASSIST. TÉCNICO IIA;00002
1;0706;COORDENADOR VII;00009
1;0707;TEC. PLANEJAMENTO II;00002
1;0708;TEC. ENFERM. DO TRAB;00002
1;0709;ANALISTA DE RH II;00002
1;070A;INSPETOR DIMENSIONAL;00014
1;070B;ASSIST. TÉCNICO ;00002
1;070C;SUPERVISOR IIC;00002
1;070D;ENGENHEIRO DE PROCES;00002
1;070E;TEC. MATERIAIS IX;00015
1;070F;TOPÓGRAFO XI;00001
1;070G;COORDENADOR VIA;00009
1;070H;PROJETISTA V;00002
1;070I;ENGENHEIRO SEGURANÇA;00002
1;070J;SUPERVISOR IC;00002
1;070K;CALDEIREIRO ABRAMAN ;00003
1;070L;AUX. ADMINISTRATIVO ;00002
1;070M;CALDEIREIRO ABRAMAN ;00003
1;070O;TEC. PLANEJAMENTO VI;00002
1;070P;TEC. PLANEJAMENTO VI;00002
1;070Q;TEC. PLANEJAMENTO VI;00002
1;070R;CALDEIREIRO ABRAMAN IV;00003
1;070S;ENGENHEIRO XIV;00002
1;070T;ASSISTENTE SOCIAL II;00002
1;070U;ANALISTA ADMINISTRAT;00002
1;070V;ANALISTA ADMINISTRAT;00002
1;070W;INSPETOR DE PINTURA ;00014
1;0710;PROJETISTA I;00002
1;0711;INSPETOR DE PINTURA ;00014
1;0712;TECNICO I C;00002
1;0713;COORDENADOR IV;00009
1;0714;APRENDIZ;00001
1;0715;ASSIST. TÉCNICO IV;00002
1;0716;ENGENHEIRO ASSISTENT;00002
1;0717;OPER.MAQ.HIDROJATO III;00001
1;0718;TOPÓGRAFO VII;00001
1;0719;VIGIA V;00001
1;071A;AJUDANTE II;00001
1;071B;SUPERVISOR IA;00002
1;071C;SOLDADOR TIG/ER/CUNI;00005
1;071D;PROJETISTA C;00002
1;071E;ENGENHEIRO SEG IIB;00002
1;071F;ENGENHEIRO SEG IIB;00002
1;071G;INSPETOR ELET/INSTRU;00014
1;071H;SOLDADOR TIG/ER ;00005
1;071I;ASSIST. TECNICO A;00002
1;071J;COORDENADOR III;00009
1;071K;SOLDADOR III;00004
1;071L;MONT. ANDAIME I;00008
1;071M;ENGENHEIRO ASSISTENT;00002
1;071O;AUX. ADMINISTRATIVO ;00002
1;071P;LIDER I;00009
1;071Q;OPER.MAQ.HIDROJATO I;00001
1;071R;OPER.MAQ.HIDROJATO I;00001
1;071S;PINTOR IIB;00007
1;071T;PINTOR V;00007
1;071U;PROJETISTA IIC;00002
1;071V;INSPETOR DE SOLDA IV;00014
1;071W;INSPETOR DE SOLDA V;00014
1;0720;INSPETOR DE SOLDA VI;00014
1;0721;INSPETOR DE SOLDA VI;00014
1;0722;INSPETOR DE SOLDA VI;00014
1;0723;INSPETOR DE SOLDA XI;00014
1;0724;GERENTE ADM/FINANCEI;00002
1;0725;PEDREIRO I;00001
1;0726;ENGENHEIRO I;00002
1;0727;INSPETOR DE PINTURA ;00014
1;0728;INSPETOR DE PINTURA ;00014
1;0729;INSPETOR DE PINTURA ;00014
1;072A;INSPETOR DE PINTURA ;00014
1;072B;INSPETOR DE PINTURA ;00014
1;072C;INSPETOR DE SOLDA X;00014
1;072D;ANALISTA DE RH I;00002
1;072E;ASSISTENTE DE RH I;00002
1;072F;TEC. PLANEJAMENTO II;00002
1;072G;TECNICO IVA;00002
1;072H;INSPETOR DIMENSIONAL;00014
1;072I;ASSISTENTE DE RH VI;00002
1;072J;ASSISTENTE DE RH IX;00002
1;072K;ASSISTENTE DE RH VII;00002
1;072L;ASSISTENTE DE RH III;00002
1;072M;GERENTE DE CONTRATOS;00002
1;072O;ADMINISTRADOR CAE II;00002
1;072P;SUPERVISOR IVC;00002
1;072Q;TEC. SEG. TRABALHO;00017
1;072R;COORDENADOR II;00009
1;072S;ASSIST. CONTRATO ;00002
1;072T;TEC. QUALIDADE III;00014
1;072U;COORDENADOR;00009
1;072V;TEC. PLANEJAMENTO I;00002
1;072W;ASSIST. TÉCNICO XIII;00002
1;0730;COORD. DE EMPREENDIM;00002
1;0731;INSPETOR DE SOLDA IX;00014
1;0732;ANALISTA DE CONTRATO;00002
1;0733;COORDENADOR DE PROCE;00009
1;0734;ASSIST. CONTRATO III;00002
1;0735;TOPÓGRAFO I;00001
1;0736;TECNICO DE INFORMATI;00002
1;0737;ENCARREGADO DE ELETR;00009
1;0738;CALDEIREIRO IIB;00003
1;0739;CALDEIREIRO IIC;00003
1;073A;ASSISTENTE DE RH V;00002
1;073B;PROJETISTA E;00002
1;073C;TEC. SEG. TRABALHO V;00017
1;073D;ASSISTENTE DE RH;00002
1;073E;ENGENHEIRO VII;00002
1;073F;COORDENADOR X;00009
1;073G;MEDICO DO TRABALHO I;00002
1;073H;PROJETISTA XII;00002
1;073I;PEDREIRO II;00001
1;073J;AJUDANTE III;00001
1;073K;AJUDANTE IV;00001
1;073L;LIDER IV;00009
1;073M;ENGENHEIRO SENIOR I;00002
1;073O;ASSISTENTE DE RH VII;00002
1;073P;ENCARREGADO DE ELETR;00009
1;073Q;ENCARREGADO VII;00009
1;073R;TEC. ENFERM. DO TRAB;00002
1;073S;PLANEJADOR V;00002
1;073T;PROJETISTA IV;00002
1;073U;ENCARREGADO DE ELETR;00009
1;073V;ENGENHEIRO II;00002
1;073W;COORD. DE EMPREENDIM;00002
1;0740;PINTOR HIDROJATISTA ;00007
1;0741;PINTOR HIDROJATISTA ;00007
1;0742;ENCARREGADO DE CALDE;00009
1;0743;ENGENHEIRO SEG VC;00002
1;0744;TOPÓGRAFO X;00001
1;0745;TEC. SEG. TRABALHO I;00017
1;0746;SOLDADOR TIG/ER/MIG ;00005
1;0747;SOLDADOR TIG/ER/MIG ;00005
1;0748;COORDENADOR DE QUALI;00009
1;0749;INSPETOR IIIB;00014
1;074A;INSTRUMENTISTA TUBIS;00001
1;074B;INSTRUMENTISTA TUBIS;00001
1;074C;INSTRUMENTISTA TUBIS;00001
1;074D;INSTRUMENTISTA TUBIS;00001
1;074E;INSTRUMENTISTA TUBIS;00001
1;074F;INSTRUMENTISTA TUBIS;00001
1;074G;INSTRUMENTISTA TUBIS;00001
1;074H;INSPETOR DE SOLDA XI;00014
1;074I;SOLDADOR 6G TIG(RAIZ;00005
1;074J;MECANICO III;00003
1;074K;INSPETOR DIMENSIONAL;00014
1;074L;TEC. MATERIAIS IIIA;00015
1;074M;ASSIST. TÉCNICO XI;00002
1;074O;COORD. DE EMPREENDIM;00009
1;074P;TECNICO II;00002
1;074Q;TEC. MATERIAIS V;00015
1;074R;MOTORISTA II;00010
1;074S;TEC. MATERIAIS X;00015
1;074T;TEC. PLANEJAMENTO ;00002
1;074U;ASSISTENTE DE RH IV;00002
1;074V;ASSIST. ADMINIST. VI;00002
1;074W;TEC. MATERIAIS IVA;00015
1;0750;SUPERVISOR ;00009
1;0751;ASSIST. ADMINIST. IX;00002
1;0752;INSPETOR DIMENSIONAL;00014
1;0753;ASSESSOR JURIDICO I;00002
1;0754;ADMINISTRADOR CAE;00002
1;0755;ANALISTA DE RH III;00002
1;0756;COORD. DE EMPREENDIM;00009
1;0757;MOTORISTA ;00010
1;0758;TEC. PLANEJAMENTO VI;00002
1;0759;APRENDIZ EM ASSIST. ;00002
1;075A;INSPETOR DE PINTURA ;00014
1;075B;SERVENTE I;00012
1;075C;VIGIA VI;00002
1;075D;PROJETISTA;00002
1;075E;GERENTE DE CONTRATOS I;00002
1;075F;SUPERV. DE PINTURA III;00009
1;075G;TECNICO DE MATERIAIS IV;00001
1;075H;ASSISTENTE TECNICO VI;00002
1;075I;TECNICO EM LOGISTICA VI;00002
1;075J;SERVENTE;00012
1;075K;SOLDADOR TIG/ER/RAIZ III;00005
1;075L;SOLDADOR TIG/ER/RAIZ II;00005
1;075M;SUPERV. CALDEIRARIA III;00009
1;075O;TECNICO SEG. TRABALHO V;00017
1;075P;ENCARREGADO DE ANDAIMES;00009
1;075Q;MONTADOR DE ANDAIME I;00008
1;075R;ELETRICISTA DE MANUTENÇÃO IV;00013
1;075S;TECNICO DE MATERIAIS V;00001
1;075T;AJUDANTE I;00001
1;075U;CALDEIREIRO ABRAMAN I;00003
1;075V;COORDENADOR;00009
1;075W;ALMOXARIFE II;00001
1;0760;ASSIST. ADMINIST. VIIA;00002
1;0761;COORD. DE MATERIAIS III;
1;0762;MOTORISTA OPERADOR ;00010
1;0763;PINTOR HIDROJATISTA;
1;0764;ASSISTENTE RH III;
1;0765;COORD. DE QUALIDADE III;
1;0766;CALDEIREIRO I;
1;0767;SOLDADOR TIG/ER/RAIZ I;
1;0768;PINTOR INDUST.QUALIFICADO;
1;0769;ASSISTENTE TECNICO IV;
1;076A;TEC. PLANEJAMENTO IV;00002
1;076B;SUPERV. CALDEIRARIA I;00009
1;076C;TECNICO SEG. TRABALHO II;00017
1;076D;COORD. DE EMPREENDIMENTO I;00009
1;076E;TEC. PLANEJAMENTO II;00002
1;076F;TECNICO SEG. TRABALHO III;00017
1;076G;ENGENHEIRO SEG. TRABALHO VI;00002
1;076H;COORD. DE PLANEJ. CONTROLE IV;00009
1;076I;INSPETOR DIMENSIONAL III;00014
1;076J;TEC. PLANEJAMENTO;00002
1;076K;CALDEIREIRO ABRAMAN III;00003
1;076L;RECEPCIONISTA II;00002
1;076M;COORD. DE PLANEJ. CONTROLE VI;00009
1;076O;CALDEIREIRO III;00003
1;076P;INSPETOR DE SOLDA IV;00014
1;076Q;VIGIA I;00001
1;076R;COORD. DE FABRICAÇÃO I;00009
1;076S;TEC. PLANEJAMENTO V;00002
1;076T;ASSISTENTE TECNICO III;00002
1;076U;PROJETISTA I;00002
1;076V;ASSIST. ADMINISTRATIVO;00002
1;076W;ALMOXARIFE;00001
1;0770;PINTOR INDUST.QUALIFICADO I;
1;0771;ANALISTA CONTRATOS I;
1;0772;ASSISTENTE TECNICO I;
1;0773;COORDENADOR VI;
1;0774;ASSISTENTE TECNICO V;
1;0775;TEC. PLANEJAMENTO I;
1;0776;TEC. PLANEJAMENTO VI;
1;0777;SUPERV. CALDEIRARIA VII;
1;0778;ASSIST. ADMINISTRATIVO VI;
1;0779;SUPERV. CALDEIRARIA V;
1;077A;TECNICO ENFERM TRABALHO V;00002
1;077B;TEC. PLANEJAMENTO III;00002
1;077C;TECNICO QUALIDADE I;00014
1;077D;TEC. PLANEJAMENTO VII;00002
1;077E;TEC. PLANEJAMENTO VIII;00002
1;077F;INSPETOR DE PINTURA N2 VII;00014
1;077G;COORD. DE PARADA I;00009
1;077H;ANALISTA DE RH II;00002
1;077I;TECNICO DE MATERIAIS I;00001
1;077J;INSPETOR DE ULTRA SOM VIII;00014
1;077K;MONTADOR DE ANDAIME;00008
1;077L;SUPERV. CALDEIRARIA VI;00009
1;077M;SUPERV. CALDEIRARIA IX;00009
1;077O;COORDENADOR IA;00009
1;077P;ELETRICISTA ABRAMAN I;00013
1;077Q;INSPETOR DE PINTURA IV;00014
1;077R;MEDICO DO TRABALHO;00002
1;077S;PINTOR INDUST.QUALIFICADO II;00007
1;077T;ANALISTA DE RH;00002
1;077U;TECNICO EM LOGISTICA VII;00002
1;077V;SUPERV. CALDEIRARIA II;00009
1;077W;PINTOR QUALIF.HIDROJ;00007
1;0780;COORD. DE QUALIDADE VII;
1;0781;TECNICO SEG. TRABALHO I;
1;0782;DELINEADOR VII;
1;0783;ALMOXARIFE IV;
1;0784;SUPERV. DE ANDAIME I;00008
1;0785;ENCARREGADO DE PINTURA III;
1;0786;SUPERV. DE ELETRICA V;
1;0787;ASSIST. TEC. PLANEJAMENTO VII;
1;0788;OPER. MAQ. HIDROJATO;00010
1;0789;COORD. DE PARADA;
1;078A;MECANICO VI;00003
1;078B;INSPETOR DE ELETRICA VII;00014
1;078C;PINTOR/HIDROJATISTA OPER. ;00007
1;078D;MECANICO/OPER.HIDROJATISTA III;00003
1;078E;APRENDIZ EM MECANICO DE MANUT.;00001
1;078F;TECNICO EM LOGISTICA VIII;00002
1;078G;TEC. PLANEJAMENTO X;00002
1;078H;MOTORISTA CARRETEIRO I;00010
1;078I;TECNICO DE MATERIAIS VI;00001
1;078J;SOLDADOR TIG/ER/RAIZ IV;00005
1;078K;SUPERV. DE ANDAIME ;00008
1;078L;ASSIST. TEC. PLANEJAMENTO III;00002
1;078M;ALMOXARIFE I;00001
1;078O;ELETRICISTA FC ABRAMAN I;00013
1;078P;ELETRICISTA FC IV;00013
1;078Q;ASSIST. TEC. PLANEJAMENTO;00002
1;078R;SUPERV. DE ELETRICA IV;00009
1;078S;INSPETOR DE PINTURA N2 III;00014
1;078T;INSPETOR DE ULTRA SOM VI;00014
1;078U;SUPERV. DE ELETRICA II;00009
1;078V;SUPERV. CALDEIRARIA IVB;00009
1;078W;SUPERV. CALDEIRARIA IVA;00009
1;0790;ASSISTENTE RH IV;
1;0791;TECNICO DE MATERIAIS III;
1;0792;CALDEIREIRO ABRAMAN IV;
1;0793;INSPETOR DE SOLDA VIII;00014
1;0794;AJUDANTE II;
1;0795;CALDEIREIRO IN;
1;0796;MECANICO/OPER.HIDROJATISTA I;00003
1;0797;ASSIST. ADMINISTRATIVO I;
1;0798;TECNICO DE MATERIAIS;
1;0799;ALMOXARIFE III;
1;079A;ANALISTA DE RH IV;
1;079B;CALDEIREIRO ABRAMAN ;
1;079C;CALDEIREIRO ;
1;079D;INSPETOR DE PINTURA V;00014
1;079E;INSPETOR DE PINTURA VI;00014
1;079F;SUPERV. CALDEIRARIA XIII;
1;079G;ENCARREGADO DE CALDEIRARIA V;
1;079H;CALDEIREIRO IV;
1;079I;ASSISTENTE RH I;
1;079J;ASSISTENTE RH IN;
1;079K;SUPERV. DE PINTURA V;
1;07R0;MEIO OFICIAL A;00003
1;07R1;AUX. TÉCNICO A;00002
1;07R2;ASSIST. ADMINISTRATIVO A;00002
1;07R3;MEIO OFICIAL IV;00003
1;07R4;OPER EQUIPAMENTO A;00010
1;07R5;CALDEIREIRO;00003
1;07R6;MONT. DE ANDAIME;00008
1;07R7;CALDEIREIRO V;00003
1;07R8;MEIO OFICIAL IN;00003
1;07R9;CALDEIREIRO A;00003
1;07RA;MECANICO MONTADOR A;00003
1;07RB;ENCANADOR A;00003
1;07RC;MONT. ANDAIME A;00008
1;07RD;OPER. RIGGER A;00001
1;07RE;SOLDADOR TIG IV;00005
1;07RF;SOLDADOR TIG V;00005
1;07RG;SOLDADOR TIG II;00005
1;07RH;SOLDADOR TIG III;00005
1;07RI;SOLDADOR MIG II;00004
1;07RJ;SOLDADOR MIG IV;00004
1;07RK;SOLDADOR MIG V;00004
1;07RL;MEDICO DO TRABALHO;00002
1;07RM;MOTORISTA OPER. EQUIP. A;00010
1;07RO;ENGENHEIRO DE SEGURANÇA VIA;00002
1;07RP;CALDEIREIRO B;00003
1;07RQ;MONT. ANDAIME B;00008
1;07RR;MONT. ANDAIME C;00008
1;07RS;CALDEIREIRO C;00003
1;07RT;ENCANADOR B;00003
1;07RU;ENCANADOR C;00003
1;07RV;MECANICO MONTADOR B;00003
1;07RW;MECANICO MONTADOR C;00003
1;07S0;OPER. RIGGER B;00001
1;07S1;OPER. RIGGER C;00001
1;07S2;ELETRICISTA A;00013
1;07S3;ELETRICISTA B;00013
1;07S4;ELETRICISTA C;00013
1;07S5;PINTOR A;00007
1;07S6;PINTOR B;00007
1;07S7;PINTOR C;00007
1;07S8;SOLDADOR MIG C;00004
1;07S9;SOLDADOR MIG B;00004
1;07SA;SOLDADOR MIG A;00004
1;07SB;SOLDADOR MIG C1;00004
1;07SC;SOLDADOR TIG A;00005
1;07SD;SOLDADOR TIG B;00005
1;07SE;SOLDADOR TIG C;00005
1;07SF;SOLDADOR TIG D;00005
1;07SG;SOLDADOR TIG E;00005
1;07SH;SOLDADOR TIG F;00005
1;07SI;SOLDADOR TIG C1;00005
1;07SJ;PINTOR A1;00007
1;07SK;SOLDADOR MIG D;00004
1;07SL;SOLDADOR A;00004
1;07SM;TÉC. SEGURANÇA;00017
1;07SO;LIDER IV;00009
1;07SP;SERVENTE;00012
1;07SQ;ENCARREGADO A;00009
1;07SR;TECNICO DE MEIO AMBIENTE C;00002
1;07SS;SOLDADOR A1;00004
1;07ST;TECNICO SEG. DO TRABALHO C;00017
1;07SU;TECNICO A;00002
1;07SV;TECNICO C;00002
1;07SW;INSPETOR DE QUALIDADE E;00014
1;07T0;INSPETOR LIQ. PENETRANTE B;00014
1;07T1;ENCANADOR A1;00003
1;07T2;LIDER A;00009
1;07T3;LIDER B;00009
1;07T4;LIDER D;00009
1;07T5;SOLDADOR MIG E;00004
1;07T6;ENCARREGADO B;00009
1;07T7;ENCARREGADO C;00009
1;07T8;MOTORISTA OPER. EQUIP. B;00010
1;07T9;MOTORISTA OPER. EQUIP. C;00010
1;07TA;SOLDADOR B;00004
1;07TB;TECNICO SEG. DO TRABALHO A;00017
1;07TC;OPER EQUIPAMENTO B;00010
1;07TD;ENCARREGADO D;00009
1;089K;SERVENTE;00012
1;089L;ASSIST. ADMINISTRATIVO;00002
1;089M;TECNICO DE MEIO AMBIENTE;00002
1;089O;TECNICO SEG. DO TRABALHO III;00017
1;08Q8;ASSIST.ADMINIST.VIII;00002
1;08Q9;AUXILIAR SERVIÇOS GERAIS ;00001
1;08QA;ENCANADOR II;00003
1;08QB;ENCANADOR III;00003
1;08QC;ENCANADOR IV;00003
1;08QD;ENCANADOR V;00003
1;08QE;ENGENHEIRO SEGURANÇA VII;00002
1;08QF;INSPETOR DE EQUIPAMENTOS  ;00014
1;08QG;INSPETOR DE SOLDA VIII;00014
1;08QH;INSPETOR DIMENSIONAL;00014
1;08QI;MEIO OFICIAL III;00003
1;08QJ;MEIO OFICIAL IV;00003
1;08QK;MEIO OFICIAL V;00003
1;08QL;OPER. RIGGER ;00001
1;08QM;TECNICO DE MEIO AMBIENTE;00002
1;08QO;TECNICO SEG. DO TRABALHO III;00017
1;08QP;TECNICO PLANEJAMENTO V;00002
1;08QQ;INSPETOR DE QUALIDADE II;00014
1;08QR;MONT.ANDAIME I;00008
1;08QS;MECAN MONTADOR;00003
1;08QT;INSPETOR LIQ. PENETRANTE III;00014
1;08QU;MECANICO AJUSTADOR IV;00003
1;08QV;SOLDADOR TIG ;00005
1;08QW;INSPETOR DE SOLDA V;00014
1;08R0;INSPETOR DE SOLDA VI;00014
1;08R1;LIDER IV;00009
1;08R2;PINTOR;00007
1;08R3;ENCARREGADO IV;00009
1;08R4;ENCARREGADO V;00009
1;08R5;MOTORISTA OPER. EQUIPAMENTO;00010
1;08R6;SOLDADOR TIG III;00005
1;08R7;TECNICO III;00002
